hour_local,mean,std,min,max,p05,p25,p75,p95
6.383333333333334,70.33333333333333,2.516611478423582,68.0,73.0,68.2,69.0,71.5,72.7
6.416666666666667,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
6.433333333333334,66.8,6.058052492344383,57.0,73.0,58.8,66.0,70.0,72.4
6.466666666666667,77.0,,77.0,77.0,77.0,77.0,77.0,77.0
6.483333333333333,70.5,6.363961030678928,66.0,75.0,66.45,68.25,72.75,74.55
6.5,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
6.516666666666667,69.0,4.242640687119285,66.0,72.0,66.3,67.5,70.5,71.7
6.55,71.5,7.7781745930520225,66.0,77.0,66.55,68.75,74.25,76.45
6.566666666666666,69.5,4.949747468305833,66.0,73.0,66.35,67.75,71.25,72.65
6.583333333333333,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
6.6,67.0,1.9999999999999987,66.0,70.0,66.0,66.0,67.0,69.4
6.616666666666667,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
6.633333333333333,71.25,4.573474244670749,66.0,77.0,66.6,69.0,73.25,76.25
6.65,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
6.666666666666667,72.66666666666667,4.04145188432738,68.0,75.0,68.7,71.5,75.0,75.0
6.683333333333334,66.66666666666667,1.1547005383792526,66.0,68.0,66.0,66.0,67.0,67.8
6.7,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
6.716666666666667,71.5,2.1213203435596424,70.0,73.0,70.15,70.75,72.25,72.85
6.766666666666667,66.66666666666667,1.1547005383792526,66.0,68.0,66.0,66.0,67.0,67.8
6.783333333333333,64.0,,64.0,64.0,64.0,64.0,64.0,64.0
6.8,72.0,,72.0,72.0,72.0,72.0,72.0,72.0
6.816666666666666,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
6.85,67.6,2.607680962081058,64.0,70.0,64.4,66.0,70.0,70.0
6.883333333333333,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
6.9,63.0,,63.0,63.0,63.0,63.0,63.0,63.0
6.916666666666667,69.54545454545455,5.379164126382893,59.0,83.0,61.8,65.0,74.0,78.2
6.933333333333334,69.24113475177305,5.70325810294915,56.0,80.0,,,,
6.95,71.66666666666667,2.886751345948127,70.0,75.0,,,,
6.966666666666667,69.16176470588235,4.376362198569043,58.0,76.0,63.0,66.0,73.0,75.0
6.983333333333333,64.0,,64.0,64.0,64.0,64.0,64.0,64.0
7.0,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
7.016666666666667,70.75,4.856267428111155,66.0,77.0,66.3,67.5,73.25,76.25
7.05,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
7.066666666666666,70.0,0.0,70.0,70.0,70.0,70.0,70.0,70.0
7.083333333333333,68.0,9.899494936611665,61.0,75.0,61.7,64.5,71.5,74.3
7.1,66.2,5.118593556827893,59.0,72.0,60.0,64.0,70.0,71.6
7.116666666666666,67.0,1.4142135623730951,66.0,68.0,66.1,66.5,67.5,67.9
7.133333333333334,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
7.15,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
7.166666666666667,69.0,3.8297084310253524,64.0,72.0,64.6,67.0,72.0,72.0
7.183333333333334,63.0,5.5677643628300215,57.0,68.0,57.7,60.5,66.0,67.6
7.2,68.0,2.8284271247461903,66.0,70.0,66.2,67.0,69.0,69.8
7.216666666666667,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
7.25,72.5,0.7071067811865476,72.0,73.0,72.05,72.25,72.75,72.95
7.266666666666667,64.0,,64.0,64.0,64.0,64.0,64.0,64.0
7.283333333333333,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
7.3,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
7.316666666666666,71.0,1.4142135623730951,70.0,72.0,70.1,70.5,71.5,71.9
7.333333333333333,73.0,,73.0,73.0,73.0,73.0,73.0,73.0
7.35,64.0,,64.0,64.0,64.0,64.0,64.0,64.0
7.383333333333334,67.0,1.4142135623730951,66.0,68.0,66.1,66.5,67.5,67.9
7.4,70.33333333333333,2.516611478423583,68.0,73.0,68.2,69.0,71.5,72.7
7.416666666666667,69.25,4.5734742446707495,64.0,75.0,64.6,67.0,71.25,74.25
7.433333333333334,67.0,4.242640687119285,64.0,70.0,64.3,65.5,68.5,69.7
7.45,61.0,,61.0,61.0,61.0,61.0,61.0,61.0
7.466666666666667,67.75,3.304037933599834,63.0,70.0,63.75,66.75,70.0,70.0
7.516666666666667,67.5,3.415650255319866,64.0,72.0,64.3,65.5,69.0,71.4
7.55,69.0,1.4142135623730951,68.0,70.0,68.1,68.5,69.5,69.9
7.566666666666666,69.0,1.4142135623730951,68.0,70.0,68.1,68.5,69.5,69.9
7.583333333333333,67.5,3.415650255319865,64.0,72.0,64.3,65.5,69.0,71.4
7.6,68.0,5.656854249492381,64.0,72.0,64.4,66.0,70.0,71.6
